AMP,QK,YIGSR,BMP2,cellrate,LW,ALP,Survial rate
2.29,0.0,0.0,0.6,1.4376899872300002,3.874252573190004,6059.196666730004,8.283845925829999
2.84,0.0,0.0,1.67,1.4164998896399998,3.9231325461600046,5062.400466699996,10.198604258539994
1.27,0.0,0.0,1.5,1.3545484890499992,4.0241893571000045,5102.933566539999,18.189622370319984
2.09,0.0,0.0,2.94,1.4340286209799993,3.953505193430004,4641.7259997500005,9.994955374089995
2.89,0.0,0.0,2.07,1.41927085007,3.9231325461600046,4669.347799829996,10.204002136439994
2.91,0.0,0.0,0.34,1.8133730794299994,3.766311038010005,5989.757433339999,6.508905885309999
0.69,0.0,0.0,2.52,1.6430440669499995,4.019806244880005,4310.362999800005,49.8375536419
0.31,0.0,0.0,2.63,1.7563044543699988,3.853033305130005,4250.241733100006,70.31607342020001
0.23,0.0,0.0,1.45,1.7930668195300004,3.8419052364800046,5182.76533344,73.15431249190001
2.46,0.0,0.0,2.14,1.42358016715,3.9231325461600046,4703.427699789998,10.204002136439994
2.84,0.0,0.0,0.06,2.7311248711100005,3.540173269850001,5775.837799920005,7.259311776630003
2.42,0.0,0.0,2.21,1.42358016715,3.9231325461600046,4683.185466509999,10.204002136439994
2.51,0.0,0.0,0.16,2.4526940919099998,3.7113530635500034,5969.561000060003,8.282879013970003
2.01,0.0,0.0,1.35,1.4365806720399998,3.994305839710004,5339.708933179998,10.520596856349991
2.89,0.0,0.0,1.86,1.41757534668,3.9231325461600046,4864.853533139994,10.204002136439994
2.68,0.0,0.0,2.44,1.4776692090199994,3.9231325461600046,4596.514533089999,10.204002136439994
0.29,0.0,0.0,2.0,1.8050186540299977,3.853033305130005,4276.34046676,71.19025627680004
2.63,0.0,0.0,0.22,2.44098364508,3.7113530635500034,5992.462666599999,7.082948029350002
0.89,0.0,0.0,0.75,1.7137921480899996,4.013105230220003,5826.4397666599925,31.48368157019997
0.35,0.0,0.0,2.59,1.7526448856499988,3.853033305130005,4250.241733100006,70.31607342020001
1.19,0.0,0.0,1.64,1.3618720395499995,4.0173348812700045,4947.1344332799945,17.945618772719982
1.62,0.0,0.0,0.73,1.6697346798699997,3.990198725670004,5860.8312000800015,11.790008390549996
0.43,0.0,0.0,0.31,2.39781564405,3.594915872370001,6026.062800049996,58.72994683339998
2.67,0.0,0.0,1.82,1.41757534668,3.9231325461600046,4886.513433159995,10.204002136439994
0.65,0.0,0.0,0.86,1.7699247439399985,4.000557992640005,5876.228466769996,46.45591503320001
2.93,0.0,0.0,0.97,1.2791512943899996,3.922266639620004,5971.799200080003,8.678324783389998
2.67,0.0,0.0,1.83,1.41757534668,3.9231325461600046,4886.513433159995,10.204002136439994
2.96,0.0,0.0,0.8,1.2869119558899993,3.922266639620004,6081.932266780003,8.26231245938
0.72,0.0,0.0,0.88,1.6104500428299988,4.014295848350004,5828.557333519997,41.292046267099984
2.24,0.0,0.0,2.62,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
2.75,0.0,0.0,0.71,1.3021284407699993,3.922266639620004,6075.748500120004,8.22910503504
0.08,0.0,0.0,2.09,2.2005106979599995,3.833517955390005,4278.244533309995,71.19025627680004
1.91,0.0,0.0,0.7,1.5528043356299992,3.990198725670004,5868.916400100001,8.740027231570002
2.89,0.0,0.0,1.53,1.3937717415599993,3.9231325461600046,4942.339466529995,10.193206380639994
2.97,0.0,0.0,1.56,1.3937717415599993,3.9231325461600046,4967.972166519994,10.193206380639994
1.16,0.0,0.0,0.53,1.637658107659999,3.962838189250004,5772.93576671,19.110372307979983
1.42,0.0,0.0,0.86,1.6636770790899984,4.016591971010003,5817.140133419997,12.275829744759992
2.25,0.0,0.0,0.2,2.44098364508,3.7113530635500034,5990.777566599998,7.3583686032300015
2.87,0.0,0.0,2.57,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
0.43,0.0,0.0,1.63,1.5941408941400002,3.849020821500004,4954.0360664300015,70.87288233810001
2.62,0.0,0.0,0.94,1.2838456904399995,3.922266639620004,6065.7731667900025,8.678324783389998
2.12,0.0,0.0,1.11,1.2617253337399996,3.954230537260004,5568.743633459999,8.843355883849997
2.14,0.0,0.0,1.54,1.3578877450799995,3.953505193430004,4933.088499859995,9.984159618289995
1.48,0.0,0.0,2.9,1.6330960536699997,3.993317606750004,4641.7259997500005,15.979463797719983
2.39,0.0,0.0,2.51,1.4714271080899994,3.9231325461600046,4621.18723311,10.204002136439994
2.8,0.0,0.0,0.33,1.8139686587099992,3.766311038010005,5997.282766679999,6.508905885309999
2.4,0.0,0.0,1.35,1.42200626449,3.9231325461600046,5339.708933179998,9.782808817659996
1.08,0.0,0.0,2.88,1.5482634259199992,4.0173348812700045,4648.586333080001,18.931052868700032
0.37,0.0,0.0,2.45,1.7854826418099992,3.853033305130005,4147.233866490004,70.31607342020001
0.19,0.0,0.0,0.25,2.6506403220000005,3.554305616740001,5812.554633430007,62.02745436749996
1.52,0.0,0.0,2.06,1.5725720090200002,3.993317606750004,4669.347799829996,15.979463797719983
1.38,0.0,0.0,1.46,1.3713698457099994,4.017706731650004,5164.723766529998,17.410367845819987
2.43,0.0,0.0,1.14,1.3486912999499998,3.9238578899900047,5431.67403333,9.144763821379994
0.79,0.0,0.0,0.78,1.8079476557999994,4.014295848350004,5847.672199999993,40.3579675462
0.2,0.0,0.0,1.68,1.595420092030001,3.8322447360400047,4925.298633240002,72.42249108590003
2.26,0.0,0.0,1.56,1.3937717415599993,3.9231325461600046,4967.972166519994,10.193206380639994
2.22,0.0,0.0,1.47,1.3757329886499994,3.9231325461600046,5189.624633199996,10.151394763239995
2.27,0.0,0.0,2.57,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
2.07,0.0,0.0,1.95,1.4174328129899998,3.994305839710004,4750.2504664599965,10.947539583469991
1.74,0.0,0.0,2.17,1.6094399952100003,3.993317606750004,4687.894466489998,15.057825569069996
2.8,0.0,0.0,2.94,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
1.32,0.0,0.0,1.09,1.5162950061799985,4.019883092430003,5539.699533559998,14.720504405039987
1.68,0.0,0.0,2.64,1.6510026798099995,3.993317606750004,4641.7259997500005,15.057825569069996
1.81,0.0,0.0,0.85,1.6487914412299984,3.9924517002100033,5848.28840008,10.91416479687
2.62,0.0,0.0,2.69,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
1.42,0.0,0.0,0.08,3.03478567705,3.787244838190003,5699.530033300004,13.13868113899998
2.63,0.0,0.0,0.46,1.4490173180700001,3.874252573190004,5999.27563336,6.835514294679997
0.64,0.0,0.0,1.95,1.64319283222,4.004787643690006,4470.78386657,49.304392697
0.19,0.0,0.0,0.74,1.856107834679997,3.773745194880003,5399.388899839999,71.36056741419999
0.34,0.0,0.0,1.84,1.7306874848599991,3.8412508187600047,4531.725333380003,71.49106532120005
2.81,0.0,0.0,0.59,1.4303054932000003,3.874252573190004,6066.559266730004,8.283845925829999
0.26,0.0,0.0,1.49,1.752870444870001,3.8419052364800046,5134.405833309997,73.03261625900002
1.52,0.0,0.0,2.89,1.6330960536699997,3.993317606750004,4641.7259997500005,15.979463797719983
2.88,0.0,0.0,2.82,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
2.69,0.0,0.0,2.22,1.42358016715,3.9231325461600046,4687.69543317,10.204002136439994
0.12,0.0,0.0,2.69,1.9009282749099998,3.833517955390005,4049.4480998600034,70.31607342020001
2.83,0.0,0.0,0.16,2.4526940919099998,3.7113530635500034,5969.561000060003,8.282879013970003
0.59,0.0,0.0,0.37,2.0779692556100007,3.839689983800004,5946.8669667099975,54.96515398549997
1.27,0.0,0.0,2.15,1.4658800189800008,4.0241893571000045,4707.199699789998,17.499864192719986
1.77,0.0,0.0,2.31,1.7487709577599995,3.993317606750004,4665.67699983,15.004792326299995
2.06,0.0,0.0,0.18,2.4199300350699993,3.777355922820003,5926.2436999899965,9.220367307380013
0.53,0.0,0.0,0.21,3.052455577379998,3.7063398918600026,5969.01640006,53.5519214779
2.16,0.0,0.0,0.25,2.2178914169999997,3.763744265070004,5986.33879997,6.76894260045
0.02,0.0,0.0,1.77,1.6676093580199998,3.826142490070005,4705.043566640002,72.04565551700004
2.83,0.0,0.0,1.53,1.3937717415599993,3.9231325461600046,4942.339466529995,10.193206380639994
1.85,0.0,0.0,0.11,2.96099267303,3.7557306366200023,5712.905099980005,9.318795149200012
0.54,0.0,0.0,2.1,1.7393723545199993,3.936652668380004,4283.986500079998,59.84746434889998
2.54,0.0,0.0,1.52,1.3914553550599993,3.9231325461600046,4977.963199879996,10.193206380639994
2.42,0.0,0.0,0.6,1.4376899872300002,3.874252573190004,6059.196666730004,8.283845925829999
2.53,0.0,0.0,0.33,1.8139686587099992,3.766311038010005,5997.282766679999,6.508905885309999
2.45,0.0,0.0,0.15,2.52772635128,3.7113530635500034,5969.561000060003,8.282879013970003
2.14,0.0,0.0,0.22,2.2865480906299998,3.743201798450004,5990.947166619998,6.819826529720002
0.07,0.0,0.0,0.03,2.2853372649650017,3.5621923275283343,5793.987733410007,57.31362494789995
2.83,0.0,0.0,1.14,1.3486912999499998,3.9238578899900047,5431.67403333,9.144763821379994
1.14,0.0,0.0,1.02,1.475755293829999,4.016732965740004,5558.703866849995,19.598398497100003
2.6,0.0,0.0,1.01,1.2848483660299999,3.9238578899900047,5796.276900150001,8.765540299839998
0.42,0.0,0.0,2.3,2.131451387800001,3.860312494580004,4231.660366870001,70.85229908210003
2.14,0.0,0.0,0.74,1.235362276589999,3.9526392868900033,6083.563433480001,7.796602260930002
0.13,0.0,0.0,0.34,2.2027408638499995,3.6628923473700015,5851.502300120008,62.02745436749996
1.91,0.0,0.0,0.68,1.5539849315199994,3.990198725670004,5869.8010334400005,8.678040389960003
1.11,0.0,0.0,1.63,1.3911336509199996,4.0173348812700045,5013.297266609996,20.670425715000032
2.62,0.0,0.0,1.46,1.3757329886499994,3.9231325461600046,5193.544666529996,10.151394763239995
1.95,0.0,0.0,0.7,1.5203968426699992,3.9911869586300033,5885.639200110001,8.715659959550003
1.3,0.0,0.0,0.25,3.1567922022,3.839261943360003,5802.573166689999,14.529818250309994
2.17,0.0,0.0,2.94,1.4340286209799993,3.953505193430004,4641.7259997500005,9.991021849679996
2.31,0.0,0.0,2.41,1.4776692090199994,3.9231325461600046,4596.514533089999,10.204002136439994
2.78,0.0,0.0,0.3,1.8306446166599992,3.766311038010005,6007.41743331,6.844216279849997
0.45,0.0,0.0,0.44,1.9759044584999996,3.8785096099900023,6007.634266679995,66.57381708949998
1.88,0.0,0.0,0.59,1.5919016985999994,3.942184659240003,5864.550866750004,8.574225993480002
1.9,0.0,0.0,0.25,2.5548619986399985,3.819579490980004,5832.21946668,8.12572194560001
2.27,0.0,0.0,0.52,1.4358587546500001,3.874252573190004,6020.732266710005,7.324385187559996
2.95,0.0,0.0,0.3,1.8306446166599992,3.766311038010005,6007.41743331,6.844216279849997
1.75,0.0,0.0,2.34,1.7306707571299995,3.993317606750004,4630.165033159999,15.057825569069996
2.23,0.0,0.0,1.07,1.3137767924100001,3.9238578899900047,5697.00770018,9.016559113469995
0.25,0.0,0.0,1.07,1.6544581078000007,3.805255560970005,5611.978700220003,72.02285986640001
1.16,0.0,0.0,1.85,1.4527625311200012,4.0173348812700045,4900.143599789994,18.931052868700032
2.52,0.0,0.0,2.79,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
1.57,0.0,0.0,1.96,1.6053033599400002,3.993317606750004,4749.084499799997,15.891014489419986
2.93,0.0,0.0,2.06,1.41927085007,3.9231325461600046,4669.347799829996,10.204002136439994
2.74,0.0,0.0,0.8,1.2869119558899993,3.922266639620004,6081.932266780003,8.26231245938
0.3,0.0,0.0,2.05,1.8254423677999978,3.853033305130005,4233.099066789997,71.19025627680004
2.74,0.0,0.0,1.74,1.4187998546299996,3.9231325461600046,5001.321599959992,10.198604258539994
1.46,0.0,0.0,0.54,1.6839031669499998,3.942184659240003,5803.482666730002,11.81738613354
0.94,0.0,0.0,2.27,1.6478128585499994,4.0173348812700045,4704.415066470002,25.0859234604
1.6,0.0,0.0,1.8,1.6037250460999997,3.993317606750004,4873.172333209993,15.809675670419985
1.33,0.0,0.0,0.17,3.27803692327,3.814909942960002,5807.879900000001,15.285779576179989
0.19,0.0,0.0,2.76,1.7689485217399987,3.843372804690005,4250.241733100006,70.31607342020001
2.08,0.0,0.0,2.68,1.4340286209799993,3.953505193430004,4641.7259997500005,9.994955374089995
1.1,0.0,0.0,1.58,1.3957502793799998,4.0173348812700045,5024.679266529995,20.66502783710004
0.31,0.0,0.0,0.56,1.941059284159998,3.749111756120004,6039.797900049997,69.29953595339998
2.13,0.0,0.0,2.64,1.4340286209799993,3.953505193430004,4641.7259997500005,9.994955374089995
0.14,0.0,0.0,0.63,1.8886326398799969,3.783158087510005,5421.322899960007,71.03021089979998
0.2,0.0,0.0,2.99,1.7689485217399987,3.843372804690005,4250.241733100006,70.31607342020001
1.41,0.0,0.0,2.82,1.6180100552599996,4.018476333910004,4641.7259997500005,16.093916056119983
1.42,0.0,0.0,1.75,1.5544876700399994,4.017457877550004,4997.166366629992,16.157953829119982
0.28,0.0,0.0,0.2,2.7312321326099998,3.464245706390001,6035.435066699997,60.54003393839996
2.78,0.0,0.0,2.77,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
0.3,0.0,0.0,1.17,1.7597332830500014,3.805484381710005,5265.260166530004,72.04744370810002
2.39,0.0,0.0,2.14,1.42358016715,3.9231325461600046,4703.427699789998,10.204002136439994
2.64,0.0,0.0,2.81,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
0.15,0.0,0.0,1.14,1.9518365325300016,3.8055893691100056,5226.332933180008,72.04744370810002
2.4,0.0,0.0,1.21,1.4456853848199995,3.9188179829600047,5450.434166709998,9.503707711859995
0.67,0.0,0.0,1.28,1.57200394709,4.019806244880005,5304.950700170002,49.01229158300004
1.06,0.0,0.0,2.69,1.5482634259199992,4.0173348812700045,4648.586333080001,18.931052868700032
2.63,0.0,0.0,1.69,1.41827925126,3.9231325461600046,5074.732600049996,10.198604258539994
2.6,0.0,0.0,1.11,1.3137767924100001,3.9238578899900047,5576.372933459999,9.081162507899997
1.29,0.0,0.0,2.88,1.5450985703799998,4.018677348390004,4639.547199750001,17.484358153019986
1.78,0.0,0.0,2.05,1.5862803305500004,3.993317606750004,4673.687033159996,15.004792326299995
2.94,0.0,0.0,0.47,1.4490173180700001,3.874252573190004,5999.27563336,6.835514294679997
1.02,0.0,0.0,0.19,2.5646603576399998,3.810179438840003,5809.165766669999,25.20997098579999
2.8,0.0,0.0,2.7,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
2.31,0.0,0.0,2.55,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
2.9,0.0,0.0,2.73,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
2.73,0.0,0.0,2.35,1.5066921065099996,3.9231325461600046,4630.165033159999,10.204002136439994
0.3,0.0,0.0,0.25,2.6646810049,3.5285634656400013,6033.269100049996,62.02745436749996
1.96,0.0,0.0,0.88,1.34174160544,3.993439933170003,5932.57230009,8.901806954259998
2.23,0.0,0.0,1.03,1.3101896158600002,3.9238578899900047,5764.71896686,9.016559113469995
1.75,0.0,0.0,2.33,1.7306707571299995,3.993317606750004,4630.165033159999,15.057825569069996
2.9,0.0,0.0,0.36,1.7664744852399992,3.766311038010005,5989.757433339999,6.560078967299998
1.66,0.0,0.0,0.09,2.7021290735899974,3.7557306366200023,5703.050699970005,10.539260571640003
2.46,0.0,0.0,2.47,1.4714271080899994,3.9231325461600046,4613.94613311,10.204002136439994
1.59,0.0,0.0,2.93,1.6564024556499992,3.993317606750004,4641.7259997500005,15.809675670419985
0.91,0.0,0.0,0.74,1.7440920114999998,4.013105230220003,5822.982133329995,25.373002639799985
2.53,0.0,0.0,2.35,1.5066921065099996,3.9231325461600046,4630.165033159999,10.204002136439994
0.71,0.0,0.0,0.32,2.15196710719,3.864021621390004,5845.98160011,36.0241962282
2.87,0.0,0.0,1.56,1.3937717415599993,3.9231325461600046,4967.972166519994,10.193206380639994
2.31,0.0,0.0,0.08,2.69386128225,3.651940436490003,5775.837799920005,7.881469964790004
1.12,0.0,0.0,2.16,1.4849283726500002,4.0173348812700045,4716.238833119998,18.931052868700032
2.14,0.0,0.0,0.74,1.235362276589999,3.9526392868900033,6083.563433480001,7.796602260930002
1.09,0.0,0.0,0.75,1.6020301816199989,4.013105230220003,5816.665933339994,19.57291417459
1.87,0.0,0.0,1.2,1.7091054349199988,3.989003043550004,5411.836433389997,10.836572732829993
1.1,0.0,0.0,0.26,2.4540706833099994,3.831002104220003,5807.782933359999,19.446775201629983
2.99,0.0,0.0,0.07,2.7311248711100005,3.540173269850001,5775.837799920005,7.259311776630003
2.95,0.0,0.0,2.9,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
0.03,0.0,0.0,1.07,1.7589630551700008,3.8055893691100056,5389.447300200004,72.02285986640001
1.79,0.0,0.0,1.88,1.5950273995700004,3.993317606750004,4770.526066519999,15.004792326299995
2.22,0.0,0.0,1.31,1.4411855716199995,3.9231325461600046,5386.59139998,9.782808817659996
2.31,0.0,0.0,0.48,1.4419407107100002,3.874252573190004,5999.27563336,6.835514294679997
1.39,0.0,0.0,2.59,1.6180100552599996,4.017706731650004,4641.7259997500005,16.093916056119983
0.72,0.0,0.0,0.69,1.8113938711600002,4.012042873810004,5870.885600129999,41.21710416909998
1.77,0.0,0.0,1.83,1.5900378817500005,3.993317606750004,4886.513433159995,15.004792326299995
2.96,0.0,0.0,0.08,2.69386128225,3.651940436490003,5775.837799920005,7.881469964790004
0.26,0.0,0.0,2.24,1.9016562397199996,3.853033305130005,4346.999200100004,70.34984490660003
0.82,0.0,0.0,2.65,1.618297168959999,4.018525499400004,4561.677033090002,39.89771313959995
0.79,0.0,0.0,1.08,1.5453208587700002,4.019811240750005,5529.2018668699975,42.534897489
0.25,0.0,0.0,1.61,1.6062392632800009,3.8419052364800046,4989.679399860005,72.42249108590003
1.61,0.0,0.0,1.14,1.6980456859599986,3.994042950580004,5352.789300039998,12.544418887209986
1.19,0.0,0.0,1.81,1.4285350410799997,4.0173348812700045,4870.993533209993,17.499864192719986
0.41,0.0,0.0,2.11,1.9017099893500005,3.860312494580004,4338.792533359999,71.07340618940002
1.43,0.0,0.0,2.71,1.6330960536699997,4.017457877550004,4641.7259997500005,16.093916056119983
0.42,0.0,0.0,1.18,1.7177566013100012,3.841270980070003,5286.686866610002,72.61124046820001
2.81,0.0,0.0,0.53,1.4349590263200003,3.874252573190004,6020.732266710005,7.324385187559996
1.65,0.0,0.0,2.26,1.6237494595099997,3.993317606750004,4723.704066450001,15.123954487869996
1.04,0.0,0.0,2.76,1.5803989995099996,4.0173348812700045,4648.586333080001,17.643190919800023
2.02,0.0,0.0,0.0,2.863053223639998,3.697184714189999,5760.343866630003,9.22708104511002
1.4,0.0,0.0,2.33,1.6976781325799997,4.017706731650004,4630.165033159999,16.093916056119983
1.42,0.0,0.0,1.42,1.5050088021899992,4.017457877550004,5249.987699889999,14.537080951549989
2.98,0.0,0.0,2.95,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
2.59,0.0,0.0,0.59,1.4303054932000003,3.874252573190004,6066.559266730004,8.283845925829999
2.11,0.0,0.0,1.94,1.3813424485199999,3.953505193430004,4746.9625997999965,9.994955374089995
2.67,0.0,0.0,0.82,1.2990246059299997,3.922266639620004,6084.413300100002,8.307005315280001
1.22,0.0,0.0,2.16,1.4639151594600006,4.0173348812700045,4707.199699789998,17.499864192719986
2.8,0.0,0.0,0.99,1.2791512943899996,3.922266639620004,5874.157766780001,8.678324783389998
1.39,0.0,0.0,2.23,1.5639544185999998,4.017706731650004,4718.876333130001,16.093916056119983
2.25,0.0,0.0,2.26,1.4322471072199994,3.9231325461600046,4723.704066450001,10.204002136439994
2.71,0.0,0.0,1.87,1.41757534668,3.9231325461600046,4770.526066519999,10.204002136439994
0.72,0.0,0.0,2.21,1.5463165638500005,4.018525499400004,4526.041599850001,47.424395575599966
1.58,0.0,0.0,2.71,1.6570899502299994,3.993317606750004,4641.7259997500005,15.809675670419985
2.76,0.0,0.0,0.1,2.69386128225,3.651940436490003,5775.837799920005,7.881469964790004
2.77,0.0,0.0,2.57,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
0.53,0.0,0.0,0.79,1.9472345193199991,3.9282392332800034,6037.475366679996,60.21860519269993
2.01,0.0,0.0,0.55,1.4027726800700002,3.943172892200003,5958.560466760001,8.03050587149
1.98,0.0,0.0,1.77,1.43419199522,3.994305839710004,4995.481299949994,11.009428968679996
1.87,0.0,0.0,2.86,1.6275063781699992,3.993317606750004,4641.7259997500005,11.789130549189997
2.11,0.0,0.0,2.48,1.4355431116099993,3.953505193430004,4613.94613311,9.994955374089995
0.04,0.0,0.0,1.05,1.7600050084400007,3.8074972213900056,5391.848700220004,72.02285986640001
1.73,0.0,0.0,2.5,1.6540316610699994,3.993317606750004,4621.18723311,15.057825569069996
0.55,0.0,0.0,0.56,1.9497854783399995,3.885265073880003,5989.611433389997,62.37541539029992
0.15,0.0,0.0,1.13,1.970620755350001,3.8055893691100056,5252.708966530007,72.04744370810002
0.39,0.0,0.0,1.17,1.7079675976200017,3.828102488160003,5296.404099920002,72.8196261963
1.42,0.0,0.0,2.51,1.6210390365199996,4.017457877550004,4621.18723311,16.093916056119983
1.17,0.0,0.0,2.24,1.47889850663,4.0173348812700045,4721.525266450001,17.499864192719986
2.43,0.0,0.0,0.19,2.44098364508,3.7113530635500034,5987.234899949999,8.285689351870005
0.42,0.0,0.0,1.74,1.6506004454999996,3.849020821500004,4719.659566609996,72.02477178060003
1.5,0.0,0.0,2.46,1.6400033307099997,3.993317606750004,4613.94613311,15.979463797719983
1.9,0.0,0.0,1.99,1.5731794219700002,3.993317606750004,4726.328733109997,11.789130549189997
1.85,0.0,0.0,1.55,1.5847188081100005,3.993317606750004,4952.946299849994,11.778334793389996
2.74,0.0,0.0,1.99,1.417226445,3.9231325461600046,4726.328733109997,10.204002136439994
0.55,0.0,0.0,1.84,1.6402816056499998,3.936652668380004,4539.059200039999,58.57492358669997
1.62,0.0,0.0,2.82,1.6564024556499992,3.993317606750004,4641.7259997500005,15.809675670419985
2.08,0.0,0.0,2.93,1.4340286209799993,3.953505193430004,4641.7259997500005,9.994955374089995
0.47,0.0,0.0,0.52,1.9381745347799986,3.870018577160003,5990.507166679995,67.14973260689999
2.7,0.0,0.0,2.86,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
2.32,0.0,0.0,0.27,1.882762132939999,3.733372045370004,5999.39519997,6.76609238204
1.71,0.0,0.0,0.91,1.640762858359998,3.9924517002100033,5859.106500159996,11.143551001629998
1.16,0.0,0.0,0.87,1.5881189128799982,4.013105230220003,5798.757133409996,19.68354699607
1.53,0.0,0.0,1.07,1.6352106898399983,3.994042950580004,5566.088600249999,12.358338564189989
0.09,0.0,0.0,1.33,1.7871039907600013,3.8046559074400057,5244.350633610005,73.20583394810002
0.6,0.0,0.0,2.12,1.7789073545600016,3.944935506490004,4460.701833200002,59.70627190309997
2.28,0.0,0.0,1.91,1.41757534668,3.9231325461600046,4768.351699849997,10.204002136439994
1.57,0.0,0.0,1.7,1.5957821021999998,3.993317606750004,5074.732600049996,15.885616611519984
0.9,0.0,0.0,2.59,1.5768402997199984,4.0173348812700045,4645.189366440001,41.61146820609995
2.69,0.0,0.0,2.82,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
1.55,0.0,0.0,2.43,1.6749669384999997,3.993317606750004,4596.514533089999,15.891014489419986
2.53,0.0,0.0,2.7,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
1.54,0.0,0.0,2.5,1.6601189314899996,3.993317606750004,4621.18723311,15.891014489419986
2.33,0.0,0.0,1.24,1.4456853848199995,3.9231325461600046,5465.36023342,9.503707711859995
1.36,0.0,0.0,2.5,1.5481275516399997,4.017706731650004,4619.008433110001,17.484358153019986
1.48,0.0,0.0,1.85,1.5745713726199997,3.993317606750004,4878.412599819994,15.979463797719983
0.57,0.0,0.0,1.44,1.6267728245999993,3.9428990213400046,5197.092500049999,58.32181692069997
2.88,0.0,0.0,1.54,1.3937717415599993,3.9231325461600046,4933.088499859995,10.193206380639994
2.6,0.0,0.0,1.88,1.41757534668,3.9231325461600046,4770.526066519999,10.204002136439994
2.89,0.0,0.0,0.12,2.5991032641500005,3.651940436490003,5775.837799920005,7.871087735770003
2.99,0.0,0.0,2.0,1.417226445,3.9231325461600046,4721.772366449996,10.204002136439994
1.96,0.0,0.0,2.32,1.5100823626399997,3.994305839710004,4642.69363316,11.014826846579997
2.08,0.0,0.0,2.39,1.4660533235799995,3.953505193430004,4602.565233109998,9.994955374089995
2.72,0.0,0.0,1.41,1.3748532948399994,3.9231325461600046,5271.952166569999,9.782808817659996
2.46,0.0,0.0,1.08,1.3137767924100001,3.9238578899900047,5695.03763351,9.081162507899997
2.44,0.0,0.0,2.17,1.42358016715,3.9231325461600046,4687.894466489998,10.204002136439994
0.78,0.0,0.0,2.99,1.6545843422099993,4.018525499400004,4541.489399750002,47.81968724249999
1.6,0.0,0.0,0.0,2.973181368579999,3.717898980029999,5703.050699970005,13.156161027359984
0.13,0.0,0.0,2.83,1.9009282749099998,3.833517955390005,4049.4480998600034,70.31607342020001
2.55,0.0,0.0,2.62,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
2.2,0.0,0.0,1.71,1.41827925126,3.9231325461600046,5074.347700049996,10.198604258539994
2.29,0.0,0.0,0.98,1.2791512943899996,3.922266639620004,5969.419566750003,8.678324783389998
0.45,0.0,0.0,0.06,3.4388805948599948,3.53506681976,5933.394233329996,46.546987580200046
0.47,0.0,0.0,2.27,1.77881276152,3.9420912933300047,4277.748433490004,67.67992920740002
0.21,0.0,0.0,0.59,1.8853509773499975,3.754353375640004,6017.79910006,69.4862026728
0.14,0.0,0.0,0.21,2.3092059742550006,3.584610242810001,5820.022966760007,60.47625361969997
0.94,0.0,0.0,0.48,1.772782034979999,3.962838189250004,5794.596733369998,23.952216441399983
2.06,0.0,0.0,2.36,1.49662073661,3.994305839710004,4606.535633119999,10.951114723769996
2.77,0.0,0.0,2.75,1.4699126174599995,3.9231325461600046,4641.7259997500005,10.204002136439994
1.18,0.0,0.0,1.45,1.3333628240799993,4.0173348812700045,5204.431833189999,17.425873885519987
0.31,0.0,0.0,2.27,1.9423915917200005,3.853033305130005,4268.718733430003,70.34984490660003
2.54,0.0,0.0,0.13,2.5991032641500005,3.651940436490003,5775.837799920005,7.871087735770003
2.83,0.0,0.0,1.94,1.417226445,3.9231325461600046,4746.9625997999965,10.204002136439994
0.15,0.0,0.0,0.03,2.2853372649650017,3.5621923275283343,5793.987733410007,57.31362494789995
2.18,0.0,0.0,0.6,1.3734168327100005,3.9046252204600034,6068.712200130004,7.802544781410001
2.93,0.0,0.0,0.19,2.44098364508,3.7113530635500034,5987.234899949999,8.285689351870005
1.39,0.0,0.0,1.57,1.5472016965600002,4.017706731650004,4968.040966529995,16.097307884219983
2.7,0.0,0.0,2.49,1.4714271080899994,3.9231325461600046,4621.18723311,10.204002136439994
2.83,0.0,0.0,0.34,1.8133730794299994,3.766311038010005,5989.757433339999,6.508905885309999
0.56,0.0,0.0,1.75,1.6052477588799994,3.9428990213400046,4725.540799929994,58.11079968269997
1.13,0.0,0.0,0.48,1.6488438425999987,3.962838189250004,5790.061633379998,19.209030752709985
